symbol,volume,last_price,time,p_change,ch_percentage,extended_hours_price,ehp_percentage,datetime
TSLA,41204375,270.55,1694616379,3.07,1.15,,,2023-09-13 14:46:19
TSLA,41204395,270.54,1694616380,3.06,1.14,,,2023-09-13 14:46:20
TSLA,41211298,270.47,1694616383,2.99,1.12,,,2023-09-13 14:46:23
TSLA,41217390,270.46,1694616385,2.98,1.11,,,2023-09-13 14:46:25
TSLA,41218222,270.41,1694616387,2.93,1.1,,,2023-09-13 14:46:27
TSLA,41218626,270.39,1694616389,2.91,1.09,,,2023-09-13 14:46:29
TSLA,41218826,270.35,1694616391,2.87,1.07,,,2023-09-13 14:46:31
TSLA,41223292,270.3,1694616393,2.82,1.05,,,2023-09-13 14:46:33
TSLA,41223302,270.31,1694616394,2.83,1.06,,,2023-09-13 14:46:34
TSLA,41228202,270.19,1694616396,2.71,1.01,,,2023-09-13 14:46:36
TSLA,41228617,,1694616398,,,,,2023-09-13 14:46:38
TSLA,41228759,270.22,1694616401,2.74,1.02,,,2023-09-13 14:46:41
TSLA,41230584,270.31,1694616403,2.83,1.06,,,2023-09-13 14:46:43
TSLA,41230878,,1694616405,,,,,2023-09-13 14:46:45
TSLA,41234283,270.37,1694616407,2.89,1.08,,,2023-09-13 14:46:47
TSLA,41235448,270.43,1694616409,2.95,1.1,,,2023-09-13 14:46:49
TSLA,41235470,270.44,1694616410,2.96,1.11,,,2023-09-13 14:46:50
TSLA,41235739,270.48,1694616411,3.0,1.12,,,2023-09-13 14:46:51
TSLA,41235749,270.42,1694616415,2.94,1.1,,,2023-09-13 14:46:55
TSLA,41236234,270.4,1694616417,2.92,1.09,,,2023-09-13 14:46:57
TSLA,41236808,270.46,1694616420,2.98,1.11,,,2023-09-13 14:47:00
TSLA,41241205,270.6,1694616422,3.12,1.17,,,2023-09-13 14:47:02
TSLA,41242431,270.64,1694616424,3.16,1.18,,,2023-09-13 14:47:04
TSLA,41242449,270.58,1694616425,3.1,1.16,,,2023-09-13 14:47:05
TSLA,41242953,270.72,1694616426,3.24,1.21,,,2023-09-13 14:47:06
TSLA,41243802,270.68,1694616429,3.2,1.2,,,2023-09-13 14:47:09
TSLA,41244328,270.7,1694616431,3.22,,,,2023-09-13 14:47:11
TSLA,41245518,270.69,1694616432,3.21,,,,2023-09-13 14:47:12
TSLA,41245551,270.68,1694616434,3.2,,,,2023-09-13 14:47:14
TSLA,41246093,270.63,1694616436,3.15,1.18,,,2023-09-13 14:47:16
TSLA,41247273,270.78,1694616439,3.3,1.23,,,2023-09-13 14:47:19
TSLA,41247386,270.73,1694616441,3.25,1.22,,,2023-09-13 14:47:21
TSLA,41247511,270.72,1694616444,3.24,1.21,,,2023-09-13 14:47:24
TSLA,41247867,270.76,1694616445,3.28,1.23,,,2023-09-13 14:47:25
TSLA,41247992,,1694616447,,,,,2023-09-13 14:47:27
TSLA,41248743,270.81,1694616449,3.33,1.24,,,2023-09-13 14:47:29
TSLA,41249221,270.82,1694616451,3.34,1.25,,,2023-09-13 14:47:31
TSLA,41251198,270.77,1694616453,3.29,1.23,,,2023-09-13 14:47:33
TSLA,41251223,270.73,1694616454,3.25,1.22,,,2023-09-13 14:47:34
TSLA,41251723,270.77,1694616456,3.29,1.23,,,2023-09-13 14:47:36
TSLA,41251724,270.73,1694616458,3.25,1.22,,,2023-09-13 14:47:38
TSLA,41253012,270.72,1694616460,3.24,1.21,,,2023-09-13 14:47:40
TSLA,41253276,,1694616462,,,,,2023-09-13 14:47:42
TSLA,41253363,270.75,1694616465,3.27,1.22,,,2023-09-13 14:47:45
TSLA,41254742,270.81,1694616467,3.33,1.24,,,2023-09-13 14:47:47
TSLA,41255052,,1694616469,,,,,2023-09-13 14:47:49
TSLA,41255053,270.8,1694616471,3.32,,,,2023-09-13 14:47:51
TSLA,41255130,,1694616473,,,,,2023-09-13 14:47:53
TSLA,41255757,270.76,1694616475,3.28,1.23,,,2023-09-13 14:47:55
TSLA,41255834,270.77,1694616476,3.29,,,,2023-09-13 14:47:56
TSLA,41256296,270.72,1694616478,3.24,1.21,,,2023-09-13 14:47:58
TSLA,41256301,270.75,1694616480,3.27,1.22,,,2023-09-13 14:48:00
TSLA,41257485,270.85,1694616483,3.37,1.26,,,2023-09-13 14:48:03
TSLA,41260590,,1694616485,,,,,2023-09-13 14:48:05
TSLA,41261826,270.86,1694616487,3.38,,,,2023-09-13 14:48:07
TSLA,41262292,270.85,1694616490,3.37,,,,2023-09-13 14:48:10
TSLA,41262542,270.8,1694616492,3.32,1.24,,,2023-09-13 14:48:12
TSLA,41264278,270.76,1694616494,3.28,1.23,,,2023-09-13 14:48:14
TSLA,41265690,270.72,1694616495,3.24,1.21,,,2023-09-13 14:48:15
TSLA,41265691,270.75,1694616497,3.27,1.22,,,2023-09-13 14:48:17
TSLA,41265871,270.71,1694616499,3.23,1.21,,,2023-09-13 14:48:19
TSLA,41265930,270.76,1694616502,3.28,1.23,,,2023-09-13 14:48:22
TSLA,41267222,270.85,1694616504,3.37,1.26,,,2023-09-13 14:48:24
TSLA,41270277,270.95,1694616505,3.47,1.3,,,2023-09-13 14:48:25
TSLA,41270301,,1694616506,,,,,2023-09-13 14:48:26
TSLA,41271339,270.76,1694616508,3.28,1.23,,,2023-09-13 14:48:28
TSLA,41271376,270.81,1694616512,3.33,1.24,,,2023-09-13 14:48:32
TSLA,41272180,270.78,1694616513,3.3,1.23,,,2023-09-13 14:48:33
TSLA,41272182,270.76,1694616515,3.28,,,,2023-09-13 14:48:35
TSLA,41272583,270.74,1694616517,3.26,1.22,,,2023-09-13 14:48:37
TSLA,41273237,270.8,1694616519,3.32,1.24,,,2023-09-13 14:48:39
TSLA,41273479,270.85,1694616522,3.37,1.26,,,2023-09-13 14:48:42
TSLA,41273524,270.82,1694616527,3.34,1.25,,,2023-09-13 14:48:47
TSLA,41274213,270.89,1694616529,3.41,1.27,,,2023-09-13 14:48:49
TSLA,41275584,270.96,1694616532,3.48,1.3,,,2023-09-13 14:48:52
TSLA,41282495,270.97,1694616534,3.49,,,,2023-09-13 14:48:54
TSLA,41284454,271.01,1694616536,3.53,1.32,,,2023-09-13 14:48:56
TSLA,41286585,271.09,1694616538,3.61,1.35,,,2023-09-13 14:48:58
TSLA,41296804,270.94,1694616541,3.46,1.29,,,2023-09-13 14:49:01
TSLA,41297890,270.86,1694616542,3.38,1.26,,,2023-09-13 14:49:02
TSLA,41297915,,1694616545,,,,,2023-09-13 14:49:05
TSLA,41298384,270.85,1694616547,3.37,,,,2023-09-13 14:49:07
TSLA,41300219,,1694616549,,,,,2023-09-13 14:49:09
TSLA,41300429,270.87,1694616552,3.39,1.27,,,2023-09-13 14:49:12
TSLA,41301232,270.97,1694616553,3.49,1.3,,,2023-09-13 14:49:13
TSLA,41301332,270.92,1694616555,3.44,1.29,,,2023-09-13 14:49:15
TSLA,41301501,270.94,1694616558,3.46,,,,2023-09-13 14:49:18
TSLA,41301598,,1694616560,,,,,2023-09-13 14:49:20
TSLA,41301599,270.95,1694616561,3.47,1.3,,,2023-09-13 14:49:21
TSLA,41302594,270.94,1694616562,3.46,1.29,,,2023-09-13 14:49:22
TSLA,41302597,270.96,1694616565,3.48,1.3,,,2023-09-13 14:49:25
TSLA,41304328,270.95,1694616567,3.47,,,,2023-09-13 14:49:27
TSLA,41304630,,1694616570,,,,,2023-09-13 14:49:30
TSLA,41304835,270.91,1694616572,3.43,1.28,,,2023-09-13 14:49:32
TSLA,41305294,270.82,1694616574,3.34,1.25,,,2023-09-13 14:49:34
TSLA,41305996,270.76,1694616576,3.28,1.23,,,2023-09-13 14:49:36
TSLA,41306172,270.75,1694616578,3.27,1.22,,,2023-09-13 14:49:38
TSLA,41306219,270.77,1694616579,3.29,1.23,,,2023-09-13 14:49:39
TSLA,41306677,270.96,1694616582,3.48,1.3,,,2023-09-13 14:49:42
TSLA,41306905,270.87,1694616584,3.39,1.27,,,2023-09-13 14:49:44
TSLA,41307331,270.82,1694616586,3.34,1.25,,,2023-09-13 14:49:46
TSLA,41309906,270.81,1694616588,3.33,1.24,,,2023-09-13 14:49:48
TSLA,41309907,270.83,1694616589,3.35,1.25,,,2023-09-13 14:49:49
TSLA,41310262,270.89,1694616591,3.41,1.27,,,2023-09-13 14:49:51
TSLA,41310562,270.92,1694616596,3.44,1.29,,,2023-09-13 14:49:56
TSLA,41310764,,1694616598,,,,,2023-09-13 14:49:58
TSLA,47404741,,1694616601,,,,,2023-09-13 14:50:01
TSLA,47406104,270.99,1694616603,3.51,1.31,,,2023-09-13 14:50:03
TSLA,47410811,,1694616604,,,,,2023-09-13 14:50:04
TSLA,47410816,271.0,1694616605,3.52,1.32,,,2023-09-13 14:50:05
TSLA,47411115,271.01,1694616607,3.53,,,,2023-09-13 14:50:07
TSLA,47411562,271.09,1694616609,3.61,1.35,,,2023-09-13 14:50:09
TSLA,47411786,271.1,1694616611,3.62,,,,2023-09-13 14:50:11
TSLA,47412186,271.08,1694616614,3.6,,,,2023-09-13 14:50:14
TSLA,47414308,270.99,1694616617,3.51,1.31,,,2023-09-13 14:50:17
TSLA,47414358,270.91,1694616619,3.43,1.28,,,2023-09-13 14:50:19
TSLA,47415634,270.8,1694616622,3.32,1.24,,,2023-09-13 14:50:22
TSLA,47415717,270.92,1694616624,3.44,1.29,,,2023-09-13 14:50:24
TSLA,47416596,271.02,1694616626,3.54,1.32,,,2023-09-13 14:50:26
TSLA,47416696,270.95,1694616628,3.47,1.3,,,2023-09-13 14:50:28
TSLA,47416907,270.96,1694616631,3.48,,,,2023-09-13 14:50:31
TSLA,47417363,270.95,1694616633,3.47,,,,2023-09-13 14:50:33
TSLA,47418096,271.0,1694616634,3.52,1.32,,,2023-09-13 14:50:34
TSLA,47418106,,1694616635,,,,,2023-09-13 14:50:35
TSLA,47419138,271.09,1694616637,3.61,1.35,,,2023-09-13 14:50:37
TSLA,47421590,271.11,1694616640,3.63,1.36,,,2023-09-13 14:50:40
TSLA,47427812,271.25,1694616642,3.77,1.41,,,2023-09-13 14:50:42
TSLA,47429321,271.28,1694616644,3.8,1.42,,,2023-09-13 14:50:44
TSLA,47434606,271.36,1694616646,3.88,1.45,,,2023-09-13 14:50:46
TSLA,47435226,271.25,1694616649,3.77,1.41,,,2023-09-13 14:50:49
TSLA,47435620,271.32,1694616650,3.84,1.44,,,2023-09-13 14:50:50
TSLA,47435645,271.33,1694616651,3.85,,,,2023-09-13 14:50:51
TSLA,47436542,271.25,1694616654,3.77,1.41,,,2023-09-13 14:50:54
TSLA,47436992,271.27,1694616656,3.79,1.42,,,2023-09-13 14:50:56
TSLA,47437147,271.32,1694616659,3.84,1.44,,,2023-09-13 14:50:59
TSLA,47438181,271.39,1694616660,3.91,1.46,,,2023-09-13 14:51:00
TSLA,47438184,271.36,1694616662,3.88,1.45,,,2023-09-13 14:51:02
TSLA,47439039,271.33,1694616664,3.85,1.44,,,2023-09-13 14:51:04
TSLA,47439505,271.28,1694616666,3.8,1.42,,,2023-09-13 14:51:06
TSLA,47441719,271.27,1694616668,3.79,,,,2023-09-13 14:51:08
TSLA,47442247,271.29,1694616671,3.81,,,,2023-09-13 14:51:11
TSLA,47442834,271.32,1694616673,3.84,1.44,,,2023-09-13 14:51:13
TSLA,47447075,271.45,1694616675,3.97,1.48,,,2023-09-13 14:51:15
TSLA,47451459,,1694616677,,,,,2023-09-13 14:51:17
TSLA,47452384,,1694616679,,,,,2023-09-13 14:51:19
TSLA,47452396,271.46,1694616680,3.98,1.49,,,2023-09-13 14:51:20
TSLA,47453849,271.41,1694616681,3.93,1.47,,,2023-09-13 14:51:21
TSLA,47453870,271.45,1694616684,3.97,1.48,,,2023-09-13 14:51:24
TSLA,47454285,271.47,1694616686,3.99,1.49,,,2023-09-13 14:51:26
TSLA,47454886,,1694616688,,,,,2023-09-13 14:51:28
TSLA,47456133,271.46,1694616690,3.98,,,,2023-09-13 14:51:30
TSLA,47456868,271.48,1694616693,4.0,1.5,,,2023-09-13 14:51:33
TSLA,47457332,,1694616695,,,,,2023-09-13 14:51:35
TSLA,47461485,271.55,1694616697,4.07,1.52,,,2023-09-13 14:51:37
TSLA,47461507,,1694616699,,,,,2023-09-13 14:51:39
TSLA,47462184,271.46,1694616701,3.98,1.49,,,2023-09-13 14:51:41
TSLA,47462540,271.47,1694616703,3.99,,,,2023-09-13 14:51:43
TSLA,47462667,271.49,1694616705,4.01,1.5,,,2023-09-13 14:51:45
TSLA,47462717,271.44,1694616707,3.96,1.48,,,2023-09-13 14:51:47
TSLA,47463954,271.4,1694616709,3.92,1.47,,,2023-09-13 14:51:49
TSLA,47465614,271.42,1694616711,3.94,,,,2023-09-13 14:51:51
TSLA,47466874,271.45,1694616713,3.97,1.48,,,2023-09-13 14:51:53
TSLA,47467426,271.46,1694616715,3.98,1.49,,,2023-09-13 14:51:55
TSLA,47467446,271.52,1694616718,4.04,1.51,,,2023-09-13 14:51:58
TSLA,47468217,271.46,1694616720,3.98,1.49,,,2023-09-13 14:52:00
TSLA,47469674,271.38,1694616723,3.9,1.46,,,2023-09-13 14:52:03
TSLA,47471537,271.34,1694616725,3.86,1.44,,,2023-09-13 14:52:05
TSLA,47472166,271.39,1694616727,3.91,1.46,,,2023-09-13 14:52:07
TSLA,47473279,271.37,1694616729,3.89,1.45,,,2023-09-13 14:52:09
TSLA,47476977,271.17,1694616732,3.69,1.38,,,2023-09-13 14:52:12
TSLA,47477409,271.27,1694616734,3.79,1.42,,,2023-09-13 14:52:14
TSLA,47477508,271.26,1694616735,3.78,1.41,,,2023-09-13 14:52:15
TSLA,47477790,271.35,1694616737,3.87,1.45,,,2023-09-13 14:52:17
TSLA,47478538,271.39,1694616739,3.91,1.46,,,2023-09-13 14:52:19
TSLA,47478541,271.42,1694616740,3.94,1.47,,,2023-09-13 14:52:20
TSLA,47479404,271.41,1694616742,3.93,,,,2023-09-13 14:52:22
TSLA,47480075,271.35,1694616745,3.87,1.45,,,2023-09-13 14:52:25
TSLA,47480836,271.26,1694616746,3.78,1.41,,,2023-09-13 14:52:26
TSLA,47480902,271.34,1694616749,3.86,1.44,,,2023-09-13 14:52:29
TSLA,47481145,271.23,1694616752,3.75,1.4,,,2023-09-13 14:52:32
TSLA,47482376,271.14,1694616753,3.66,1.37,,,2023-09-13 14:52:33
TSLA,47482398,271.13,1694616754,3.65,1.36,,,2023-09-13 14:52:34
TSLA,47483466,271.17,1694616757,3.69,1.38,,,2023-09-13 14:52:37
TSLA,47484196,271.27,1694616760,3.79,1.42,,,2023-09-13 14:52:40
TSLA,47485570,271.4,1694616762,3.92,1.47,,,2023-09-13 14:52:42
TSLA,47486633,271.37,1694616764,3.89,1.45,,,2023-09-13 14:52:44
TSLA,47487526,271.34,1694616765,3.86,1.44,,,2023-09-13 14:52:45
TSLA,47487626,271.31,1694616770,3.83,1.43,,,2023-09-13 14:52:50
TSLA,47487779,271.28,1694616771,3.8,1.42,,,2023-09-13 14:52:51
TSLA,47487799,,1694616772,,,,,2023-09-13 14:52:52
TSLA,47487891,271.29,1694616776,3.81,,,,2023-09-13 14:52:56
TSLA,47488106,271.18,1694616777,3.7,1.38,,,2023-09-13 14:52:57
TSLA,47488206,271.23,1694616779,3.75,1.4,,,2023-09-13 14:52:59
TSLA,47488341,271.2,1694616780,3.72,1.39,,,2023-09-13 14:53:00
TSLA,47488342,271.21,1694616783,3.73,,,,2023-09-13 14:53:03
TSLA,47490003,271.25,1694616785,3.77,1.41,,,2023-09-13 14:53:05
TSLA,47490023,,1694616786,,,,,2023-09-13 14:53:06
TSLA,47490546,271.27,1694616789,3.79,1.42,,,2023-09-13 14:53:09
TSLA,47490556,271.24,1694616793,3.76,1.41,,,2023-09-13 14:53:13
TSLA,47491581,271.2,1694616794,3.72,1.39,,,2023-09-13 14:53:14
TSLA,47491781,,1694616798,,,,,2023-09-13 14:53:18
TSLA,47492932,271.275,1694616801,3.79,1.42,,,2023-09-13 14:53:21
TSLA,47493397,271.28,1694616804,3.8,,,,2023-09-13 14:53:24
TSLA,47494492,271.18,1694616805,3.7,1.38,,,2023-09-13 14:53:25
TSLA,47494497,271.2,1694616807,3.72,1.39,,,2023-09-13 14:53:27
TSLA,47496002,271.17,1694616809,3.69,1.38,,,2023-09-13 14:53:29
TSLA,47496125,271.22,1694616811,3.74,1.4,,,2023-09-13 14:53:31
TSLA,47496202,271.21,1694616813,3.73,1.39,,,2023-09-13 14:53:33
TSLA,47496683,271.15,1694616815,3.67,1.37,,,2023-09-13 14:53:35
TSLA,47497033,271.21,1694616818,3.73,1.39,,,2023-09-13 14:53:38
TSLA,47497052,271.18,1694616820,3.7,1.38,,,2023-09-13 14:53:40
TSLA,47497303,271.16,1694616822,3.68,,,,2023-09-13 14:53:42
TSLA,47497308,271.14,1694616823,3.66,1.37,,,2023-09-13 14:53:43
TSLA,47499787,271.22,1694616825,3.74,1.4,,,2023-09-13 14:53:45
TSLA,47500089,271.24,1694616827,3.76,1.41,,,2023-09-13 14:53:47
TSLA,47500105,271.22,1694616828,3.74,1.4,,,2023-09-13 14:53:48
TSLA,47500339,271.25,1694616831,3.77,1.41,,,2023-09-13 14:53:51
TSLA,47500793,271.26,1694616833,3.78,,,,2023-09-13 14:53:53
TSLA,47501075,,1694616836,,,,,2023-09-13 14:53:56
TSLA,47501153,271.27,1694616837,3.79,1.42,,,2023-09-13 14:53:57
TSLA,47501158,,1694616839,,,,,2023-09-13 14:53:59
TSLA,47501358,271.23,1694616841,3.75,1.4,,,2023-09-13 14:54:01
TSLA,47503644,271.28,1694616844,3.8,1.42,,,2023-09-13 14:54:04
TSLA,47504044,271.26,1694616846,3.78,1.41,,,2023-09-13 14:54:06
TSLA,47504045,271.28,1694616847,3.8,1.42,,,2023-09-13 14:54:07
TSLA,47505517,271.37,1694616849,3.89,1.45,,,2023-09-13 14:54:09
TSLA,47505869,271.4,1694616852,3.92,1.47,,,2023-09-13 14:54:12
TSLA,47506366,271.28,1694616854,3.8,1.42,,,2023-09-13 14:54:14
TSLA,47506464,271.26,1694616855,3.78,1.41,,,2023-09-13 14:54:15
TSLA,47506564,271.32,1694616857,3.84,1.44,,,2023-09-13 14:54:17
TSLA,47506618,271.4,1694616859,3.92,1.47,,,2023-09-13 14:54:19
TSLA,47506973,271.36,1694616862,3.88,1.45,,,2023-09-13 14:54:22
TSLA,47507266,271.39,1694616864,3.91,1.46,,,2023-09-13 14:54:24
TSLA,47509291,271.36,1694616866,3.88,1.45,,,2023-09-13 14:54:26
TSLA,47509335,271.34,1694616869,3.86,1.44,,,2023-09-13 14:54:29
TSLA,47509977,271.28,1694616871,3.8,1.42,,,2023-09-13 14:54:31
TSLA,47510427,271.27,1694616873,3.79,,,,2023-09-13 14:54:33
TSLA,47510827,271.36,1694616875,3.88,1.45,,,2023-09-13 14:54:35
TSLA,47512099,271.33,1694616878,3.85,1.44,,,2023-09-13 14:54:38
TSLA,47512600,271.41,1694616880,3.93,1.47,,,2023-09-13 14:54:40
TSLA,47518515,271.49,1694616883,4.01,1.5,,,2023-09-13 14:54:43
TSLA,47518627,271.5,1694616884,4.02,,,,2023-09-13 14:54:44
TSLA,47518628,,1694616885,,,,,2023-09-13 14:54:45
TSLA,47524964,271.59,1694616887,4.11,1.54,,,2023-09-13 14:54:47
TSLA,47529169,271.62,1694616889,4.14,1.55,,,2023-09-13 14:54:49
TSLA,47529871,,1694616892,,,,,2023-09-13 14:54:52
TSLA,47533129,271.66,1694616894,4.18,1.56,,,2023-09-13 14:54:54
TSLA,47533136,271.68,1694616895,4.2,1.57,,,2023-09-13 14:54:55
TSLA,47534142,271.74,1694616898,4.26,1.59,,,2023-09-13 14:54:58
TSLA,47535942,271.79,1694616900,4.31,1.61,,,2023-09-13 14:55:00
TSLA,47541466,271.78,1694616902,4.3,,,,2023-09-13 14:55:02
TSLA,47542012,271.75,1694616903,4.27,1.6,,,2023-09-13 14:55:03
TSLA,47542022,,1694616906,,,,,2023-09-13 14:55:06
TSLA,47542974,271.8,1694616907,4.32,1.62,,,2023-09-13 14:55:07
TSLA,47542984,271.85,1694616909,4.37,1.63,,,2023-09-13 14:55:09
TSLA,47543826,271.82,1694616912,4.34,1.62,,,2023-09-13 14:55:12
TSLA,47546238,271.75,1694616914,4.27,1.6,,,2023-09-13 14:55:14
TSLA,47546418,271.78,1694616916,4.3,1.61,,,2023-09-13 14:55:16
TSLA,47546703,271.74,1694616919,4.26,1.59,,,2023-09-13 14:55:19
TSLA,47548200,271.78,1694616921,4.3,1.61,,,2023-09-13 14:55:21
TSLA,47548205,271.83,1694616923,4.35,1.63,,,2023-09-13 14:55:23
TSLA,47548273,,1694616924,,,,,2023-09-13 14:55:24
TSLA,47548996,271.82,1694616926,4.34,1.62,,,2023-09-13 14:55:26
TSLA,47551050,271.75,1694616929,4.27,1.6,,,2023-09-13 14:55:29
TSLA,47552249,271.72,1694616931,4.24,1.59,,,2023-09-13 14:55:31
TSLA,47552250,271.75,1694616932,4.27,1.6,,,2023-09-13 14:55:32
TSLA,47552260,271.76,1694616933,4.28,,,,2023-09-13 14:55:33
TSLA,47552386,,1694616935,,,,,2023-09-13 14:55:35
TSLA,47552810,271.78,1694616939,4.3,1.61,,,2023-09-13 14:55:39
TSLA,47555510,271.72,1694616941,4.24,1.59,,,2023-09-13 14:55:41
TSLA,47556810,271.61,1694616942,4.13,1.54,,,2023-09-13 14:55:42
TSLA,47556904,,1694616943,,,,,2023-09-13 14:55:43
TSLA,47558423,271.58,1694616945,4.1,1.53,,,2023-09-13 14:55:45
TSLA,47559051,271.61,1694616948,4.13,1.54,,,2023-09-13 14:55:48
TSLA,47559381,271.57,1694616950,4.09,1.53,,,2023-09-13 14:55:50
TSLA,47559982,,1694616953,,,,,2023-09-13 14:55:53
TSLA,47560535,271.59,1694616955,4.11,1.54,,,2023-09-13 14:55:55
TSLA,47561320,271.57,1694616956,4.09,1.53,,,2023-09-13 14:55:56
TSLA,47561332,271.59,1694616958,4.11,1.54,,,2023-09-13 14:55:58
TSLA,47561769,271.6,1694616961,4.12,,,,2023-09-13 14:56:01
TSLA,47561895,271.59,1694616962,4.11,,,,2023-09-13 14:56:02
TSLA,47561925,271.64,1694616963,4.16,1.56,,,2023-09-13 14:56:03
TSLA,47563566,271.71,1694616966,4.23,1.58,,,2023-09-13 14:56:06
TSLA,47565403,,1694616972,,,,,2023-09-13 14:56:12
TSLA,47565764,271.72,1694616974,4.24,1.59,,,2023-09-13 14:56:14
TSLA,47566026,,1694616976,,,,,2023-09-13 14:56:16
TSLA,47567081,271.76,1694616978,4.28,1.6,,,2023-09-13 14:56:18
TSLA,47567181,271.69,1694616980,4.21,1.57,,,2023-09-13 14:56:20
TSLA,47567583,271.68,1694616982,4.2,,,,2023-09-13 14:56:22
TSLA,47567783,271.7,1694616985,4.22,1.58,,,2023-09-13 14:56:25
TSLA,47568206,271.66,1694616987,4.18,1.56,,,2023-09-13 14:56:27
TSLA,47568509,271.7,1694616988,4.22,1.58,,,2023-09-13 14:56:28
TSLA,47568586,271.69,1694616990,4.21,1.57,,,2023-09-13 14:56:30
TSLA,47569134,271.73,1694616992,4.25,1.59,,,2023-09-13 14:56:32
TSLA,47569211,271.71,1694616993,4.23,1.58,,,2023-09-13 14:56:33
TSLA,47570182,271.66,1694616996,4.18,1.56,,,2023-09-13 14:56:36
TSLA,47570712,,1694616999,,,,,2023-09-13 14:56:39
TSLA,47571286,271.68,1694617000,4.2,1.57,,,2023-09-13 14:56:40
TSLA,47571290,,1694617001,,,,,2023-09-13 14:56:41
TSLA,47572626,271.78,1694617003,4.3,1.61,,,2023-09-13 14:56:43
TSLA,47572629,271.75,1694617004,4.27,1.6,,,2023-09-13 14:56:44
TSLA,47572827,271.74,1694617005,4.26,1.59,,,2023-09-13 14:56:45
TSLA,47572904,271.72,1694617007,4.24,,,,2023-09-13 14:56:47
TSLA,47574986,271.7,1694617010,4.22,1.58,,,2023-09-13 14:56:50
TSLA,47575420,271.72,1694617012,4.24,1.59,,,2023-09-13 14:56:52
TSLA,47579905,271.78,1694617015,4.3,1.61,,,2023-09-13 14:56:55
TSLA,47584843,271.86,1694617017,4.38,1.64,,,2023-09-13 14:56:57
TSLA,47589517,271.92,1694617019,4.44,1.66,,,2023-09-13 14:56:59
TSLA,47604315,272.06,1694617021,4.58,1.71,,,2023-09-13 14:57:01
TSLA,47605011,,1694617022,,,,,2023-09-13 14:57:02
TSLA,47605021,272.01,1694617024,4.53,1.69,,,2023-09-13 14:57:04
TSLA,47606359,271.95,1694617027,4.47,1.67,,,2023-09-13 14:57:07
TSLA,47608327,272.03,1694617029,4.55,1.7,,,2023-09-13 14:57:09
TSLA,47611425,272.15,1694617031,4.67,1.75,,,2023-09-13 14:57:11
TSLA,47612297,,1694617033,,,,,2023-09-13 14:57:13
TSLA,47613773,272.14,1694617035,4.66,1.74,,,2023-09-13 14:57:15
TSLA,47613783,,1694617036,,,,,2023-09-13 14:57:16
TSLA,47615152,272.2,1694617038,4.72,1.76,,,2023-09-13 14:57:18
TSLA,47618106,272.28,1694617040,4.8,1.79,,,2023-09-13 14:57:20
TSLA,47625106,272.33,1694617043,4.85,1.81,,,2023-09-13 14:57:23
TSLA,47626422,272.22,1694617045,4.74,1.77,,,2023-09-13 14:57:25
TSLA,47627205,272.21,1694617047,4.73,,,,2023-09-13 14:57:27
TSLA,47627799,272.27,1694617049,4.79,1.79,,,2023-09-13 14:57:29
TSLA,47627899,272.29,1694617050,4.81,1.8,,,2023-09-13 14:57:30
TSLA,47629023,272.31,1694617052,4.83,1.81,,,2023-09-13 14:57:32
TSLA,47629697,272.29,1694617054,4.81,1.8,,,2023-09-13 14:57:34
TSLA,47629956,272.33,1694617057,4.85,1.81,,,2023-09-13 14:57:37
TSLA,47632266,,1694617059,,,,,2023-09-13 14:57:39
TSLA,47634130,272.35,1694617061,4.87,1.82,,,2023-09-13 14:57:41
TSLA,47635309,272.36,1694617063,4.88,,,,2023-09-13 14:57:43
TSLA,47637424,,1694617066,,,,,2023-09-13 14:57:46
TSLA,47637874,272.33,1694617067,4.85,1.81,,,2023-09-13 14:57:47
TSLA,47637901,272.4,1694617068,4.92,1.84,,,2023-09-13 14:57:48
TSLA,47638524,272.45,1694617070,4.97,1.86,,,2023-09-13 14:57:50
TSLA,47640964,272.34,1694617072,4.86,1.82,,,2023-09-13 14:57:52
TSLA,47641437,272.4,1694617075,4.92,1.84,,,2023-09-13 14:57:55
TSLA,47641874,272.44,1694617077,4.96,1.85,,,2023-09-13 14:57:57
TSLA,47642986,272.42,1694617079,4.94,,,,2023-09-13 14:57:59
TSLA,47643086,272.48,1694617081,5.0,1.87,,,2023-09-13 14:58:01
TSLA,47651990,272.53,1694617083,5.05,1.89,,,2023-09-13 14:58:03
TSLA,47657571,272.5,1694617085,5.02,1.88,,,2023-09-13 14:58:05
TSLA,47658568,272.56,1694617087,5.08,1.9,,,2023-09-13 14:58:07
TSLA,47662057,272.65,1694617089,5.17,1.93,,,2023-09-13 14:58:09
TSLA,47663221,272.58,1694617092,5.1,1.91,,,2023-09-13 14:58:12
TSLA,47663572,272.56,1694617093,5.08,1.9,,,2023-09-13 14:58:13
TSLA,47663627,272.57,1694617094,5.09,,,,2023-09-13 14:58:14
TSLA,47664257,272.58,1694617096,5.1,1.91,,,2023-09-13 14:58:16
TSLA,47664717,272.56,1694617098,5.08,1.9,,,2023-09-13 14:58:18
TSLA,47665317,,1694617101,,,,,2023-09-13 14:58:21
TSLA,47666012,,1694617103,,,,,2023-09-13 14:58:23
TSLA,47668691,272.51,1694617106,5.03,1.88,,,2023-09-13 14:58:26
TSLA,47672693,272.39,1694617108,4.91,1.84,,,2023-09-13 14:58:28
TSLA,47673862,,1694617109,,,,,2023-09-13 14:58:29
