ROI,Dev Factor,Rsi period,Rsi low,Rsi high,Bollinger Period,Gain value
score,pfast,pslow,high_low_period,high_low_error,gain_value
0.015511957499999821,11,29,17,0.8,1.5
0.006086957499999866,11,29,17,0.9,1.0
0.015511957499999821,11,29,17,0.9,1.5
0.0,14,14,17,0.1,1.0
0.0,14,14,17,0.1,1.5
0.0,14,14,17,0.2,1.0
0.0,14,14,17,0.2,1.5
0.0,14,14,17,0.3,1.0
0.0,14,14,17,0.3,1.5
0.0,14,14,17,0.4,1.0
0.0,14,14,17,0.4,1.5
0.0,14,14,17,0.5,1.0
0.0,14,14,17,0.5,1.5
0.0,14,14,17,0.6,1.0
0.0,14,14,17,0.6,1.5
0.0,14,14,17,0.7,1.0
0.0,14,14,17,0.7,1.5
0.0,14,14,17,0.8,1.0
0.0,14,14,17,0.8,1.5
0.0,14,14,17,0.9,1.0
0.0,14,14,17,0.9,1.5
0.006216000000000057,14,17,17,0.1,1.0
0.016719000000000005,14,17,17,0.1,1.5
0.01389349999999999,14,17,17,0.2,1.0
0.01033425,14,17,17,0.2,1.5
0.0065592500000000225,14,17,17,0.3,1.0
0.01033425,14,17,17,0.3,1.5
0.0065592500000000225,14,17,17,0.4,1.0
0.01033425,14,17,17,0.4,1.5
0.003557250000000194,14,17,17,0.5,1.0
0.00993225000000008,14,17,17,0.5,1.5
0.003557250000000194,14,17,17,0.6,1.0
0.00993225000000008,14,17,17,0.6,1.5
0.003557250000000194,14,17,17,0.7,1.0
0.00993225000000008,14,17,17,0.7,1.5
0.003557250000000194,14,17,17,0.8,1.0
0.00993225000000008,14,17,17,0.8,1.5
0.003557250000000194,14,17,17,0.9,1.0
0.00993225000000008,14,17,17,0.9,1.5
0.00266199999999988,14,20,17,0.1,1.0
0.00413699999999996,14,20,17,0.1,1.5
0.006268250000000011,14,20,17,0.2,1.0
0.0152587499999999,14,20,17,0.2,1.5
0.005918250000000045,14,20,17,0.3,1.0
0.0029229999999999144,14,20,17,0.3,1.5
0.005918250000000045,14,20,17,0.4,1.0
0.0029229999999999144,14,20,17,0.4,1.5
0.0035932500000000283,14,20,17,0.5,1.0
0.0029229999999999144,14,20,17,0.5,1.5
0.00282975,14,20,17,0.6,1.0
0.008354250000000075,14,20,17,0.6,1.5
0.00282975,14,20,17,0.7,1.0
0.008354250000000075,14,20,17,0.7,1.5
0.00282975,14,20,17,0.8,1.0
0.008354250000000075,14,20,17,0.8,1.5
0.00282975,14,20,17,0.9,1.0
0.008354250000000075,14,20,17,0.9,1.5
0.0012006250000000628,14,23,17,0.1,1.0
0.01910612499999997,14,23,17,0.1,1.5
0.0012006250000000628,14,23,17,0.2,1.0
0.016656125000000067,14,23,17,0.2,1.5
0.0012006250000000628,14,23,17,0.3,1.0
0.0034506250000000058,14,23,17,0.3,1.5
0.0012006250000000628,14,23,17,0.4,1.0
0.0034506250000000058,14,23,17,0.4,1.5
0.0012006250000000628,14,23,17,0.5,1.0
0.0034506250000000058,14,23,17,0.5,1.5
0.008855375000000063,14,23,17,0.6,1.0
0.015728499999999934,14,23,17,0.6,1.5
0.007071499999999972,14,23,17,0.7,1.0
0.015728499999999934,14,23,17,0.7,1.5
0.007071499999999972,14,23,17,0.8,1.0
0.015728499999999934,14,23,17,0.8,1.5
0.007071499999999972,14,23,17,0.9,1.0
0.015728499999999934,14,23,17,0.9,1.5
0.006621124999999938,14,26,17,0.1,1.0
0.006621124999999938,14,26,17,0.1,1.5
0.0009222499999998859,14,26,17,0.2,1.0
0.009990749999999942,14,26,17,0.2,1.5
0.0009222499999998859,14,26,17,0.3,1.0
0.002772249999999909,14,26,17,0.3,1.5
0.0009222499999998859,14,26,17,0.4,1.0
0.002772249999999909,14,26,17,0.4,1.5
0.0009222499999998859,14,26,17,0.5,1.0
0.002772249999999909,14,26,17,0.5,1.5
0.008354749999999949,14,26,17,0.6,1.0
0.009859499999999988,14,26,17,0.6,1.5
0.006486957499999786,14,26,17,0.7,1.0
0.01613695749999982,14,26,17,0.7,1.5
0.006486957499999786,14,26,17,0.8,1.0
